split,arquivo,largura,altura,n_caixas,area_pct,brilho
train,17705337_jpg.rf.cbb48d4329f2e2bf84104177d2d84811.jpg,416,416,1,0.9011146229028173,124.6233069064349
train,17705337_jpg.rf.e51e3681db73a8026d261cd7da67343f.jpg,416,416,1,0.6760817307692307,127.58546366494083
train,17705344_jpg.rf.22da7d0ead05788f76f7c99a52956ecc.jpg,416,416,1,1.0401257396449703,99.12210498335799
train,17705344_jpg.rf.8e6ce893e75e50f196b5b4ea12a8869d.jpg,416,416,1,1.56799359507025,90.4995704665927
train,17705344_jpg.rf.fd7d72e04e19972bb13cc8b86fb98447.jpg,416,416,1,2.234772787457083,90.16704997226331
train,17705352_jpg.rf.537a01e5ef8bdb03cc0b25c098d01211.jpg,416,416,1,2.353052633501349,74.15259029832347
train,17705352_jpg.rf.6c4c460c2be8f74b30a370642d9cf3fd.jpg,416,416,1,1.8964822348235804,77.05273630115877
train,17705352_jpg.rf.a9bf92596dfa9f9e080dfe04f29072fc.jpg,416,416,1,1.4330621301775148,77.68558539817555
train,17705352_jpg.rf.b081cc9464e50c2f69c101532461e963.jpg,416,416,1,1.4330621301775148,77.69813239644971
train,17705352_jpg.rf.ed2bc746c74d24e90cbc36cc27c84b5f.jpg,416,416,1,2.2221388346076707,72.02105869391026
train,17705352_jpg.rf.ee452190214cc64379a56ccb5381ddbf.jpg,416,416,1,2.456424866681278,73.12258074457594
train,17705365_jpg.rf.3d8114f99a80f53c2b2ea64d0c0dec1d.jpg,416,416,1,1.3431233563445109,96.70822161612426
train,17705365_jpg.rf.4240a2cbc0fd121e1863d2cd0b7f49a8.jpg,416,416,1,1.7374514322631336,94.64560604659763
train,17705365_jpg.rf.82b6186f5e681ab91e2e93235ee85400.jpg,416,416,1,0.9707840236686391,99.53996201614892
train,17705373_jpg.rf.2276b152f8f9d40f2119012de52c875c.jpg,416,416,1,3.168167358371685,88.26171297152366
train,17705373_jpg.rf.49add22d028208a1bd31576d651821a6.jpg,416,416,1,2.3976871065880117,87.18567207532051
train,17705373_jpg.rf.4e68c9c30dbb625d39365e8b0d298391.jpg,416,416,1,1.5226285133136093,92.29643776195759
train,17705373_jpg.rf.ac83e096a60edc3760aeec3ac65d9dbf.jpg,416,416,1,1.989587645392489,87.25283530571993
train,17705373_jpg.rf.bfcc7dfa4a230be2c0933472738eea97.jpg,416,416,1,1.5226285133136093,92.33827393059664
train,17705373_jpg.rf.ec3dc139525dad3e19649094d4d402c7.jpg,416,416,1,2.3477308549646527,90.50143306213018
train,17705412_jpg.rf.1a9592663d41e97b7fc832265fb23fb7.jpg,416,416,1,1.1271159210862758,90.92131641395464
train,17705412_jpg.rf.369d3777e0501d060e817b5cb11a8473.jpg,416,416,1,0.6356323964497042,94.06192985700197
train,17705412_jpg.rf.8c688c3b2d29c35fe9b616a41ffbc75d.jpg,416,416,1,0.6356323964497042,94.07581168330867
train,17705412_jpg.rf.8cd0d56cb4f5fefaaff1201ae7492bef.jpg,416,416,1,0.8320991649316977,93.15307761649409
train,17705412_jpg.rf.c2cf7c1e836f9f547cf3158f9c69db99.jpg,416,416,1,0.8698590108846499,89.18987880608974
train,17705412_jpg.rf.d1d45ced665506c89bd785833d841ff4.jpg,416,416,1,0.8571358998709431,92.02957424186391
train,17705461_jpg.rf.18759733ea74df0422e5972f7cc767ee.jpg,416,416,1,1.7624755163817654,105.05897512943787
train,17705461_jpg.rf.3d6f152c6202263a26b225d362b27868.jpg,416,416,1,1.2620192307692308,113.09761772682445
train,17705461_jpg.rf.5df2fef4113ed6546fc37d61c0444403.jpg,416,416,1,1.2620192307692308,113.12488443047337
train,17705461_jpg.rf.88de0171e05e0911988e4839fbd15aac.jpg,416,416,1,1.9593592546428162,106.46837632519724
train,17705461_jpg.rf.96d274e2cf342d4399bdd1300dd0c256.jpg,416,416,1,2.468885449387587,106.61827963202663
train,17705461_jpg.rf.d565bf369f2a9ac2700d33229c478a68.jpg,416,416,1,2.002816472167431,106.8162637142505
train,17705473_jpg.rf.1d7290be8929b091cb2e362dfc316bd9.jpg,416,416,1,1.7671674489249267,77.79034724790434
train,17705473_jpg.rf.29bbdcd8d535a2a56cdf6dd008671688.jpg,416,416,1,1.3406065088757397,79.18903707470415
train,17705473_jpg.rf.4634ecbd4d189d756f72d9c8aa3e9192.jpg,416,416,1,1.8593123483169798,76.38647605399409
train,17705473_jpg.rf.7cd6cc6904353c1be27bd8cdb5ff8c99.jpg,416,416,1,1.4299422285533407,78.29197099975345
train,17705473_jpg.rf.a1acb924ebf55efae2b4a28ac9150952.jpg,416,416,1,2.547973433657196,76.3757666111933
train,17705473_jpg.rf.f5fc56520b2c4f79251e8f41a018547a.jpg,416,416,1,1.3406065088757397,79.21618435650888
train,17705504_jpg.rf.7ac503ea66843101f7138c5869ec4bd3.jpg,416,416,1,0.3605769230769231,82.54765316814596
train,17705504_jpg.rf.cf78cd02b13066e4e4e69a5a0014dd9f.jpg,416,416,1,0.7533580794798745,78.33787136341223
train,17705504_jpg.rf.efab795ec52edc55475b41e161c1c68a.jpg,416,416,1,0.6075254119792051,80.28185481385601
train,17705594_jpg.rf.12d11362d003e2b8699494c3e63858de.jpg,416,416,1,1.5468366987686806,77.35971400394477
train,17705594_jpg.rf.2d496c69ba7dd8dc936daf160d67a7e3.jpg,416,416,1,1.466429573167019,77.89796366494083
train,17705594_jpg.rf.6c91940678bbc74c5f4c2eefd8ab13da.jpg,416,416,1,1.4664831251369712,77.29486794255423
train,17705594_jpg.rf.b4e038a151f70365fdafa2742d349e43.jpg,416,416,1,1.228525945406288,78.45000462278107
train,17705594_jpg.rf.b72c90f7bd1243824536db40b180f072.jpg,416,416,1,0.8321005917159763,80.58459304117358
train,17705594_jpg.rf.efe6c8a48c89af7f36c4cca574c1db49.jpg,416,416,1,0.8321005917159763,80.58135902058679
train,17705670_jpg.rf.07e45c0d7001ee2a1fcf270acbcd2fae.jpg,416,416,1,0.9303346893491126,76.04424386711045
train,17705670_jpg.rf.568017037713dd3c10bf740e3c29197f.jpg,416,416,1,1.738267267514064,70.72789540187377
train,17705670_jpg.rf.a14a8e6e8ae6e2d42950bcc759c53162.jpg,416,416,1,1.7001212703224817,73.2873193263067
train,17705695_jpg.rf.3dd239797bb680014a18a9d0df193741.jpg,416,416,1,0.58407982686829,79.03852702785996
train,17705695_jpg.rf.6f91261aa577fa653aed611ea90e6dac.jpg,416,416,1,0.3074149408284023,82.24676212709566
train,17705695_jpg.rf.a570f88ce4fbdbd6d258fe3bc9b4ce1b.jpg,416,416,1,0.3074149408284023,82.21775032359467
train,17705695_jpg.rf.ecd59020cb495a9b4e81cf7ceeeac6d1.jpg,416,416,1,0.404907110636277,77.85966777613412
train,17705695_jpg.rf.f26926b90de8654c2f6a5ac56f3b308d.jpg,416,416,1,0.4035431048652193,82.07888583271696
train,17705695_jpg.rf.fa9d1ec946035ce63987edfb43afe3ee.jpg,416,416,1,0.5885383692096672,78.58985723311145
train,17705771_jpg.rf.0ae150ca779037c55e2a0caa666fe344.jpg,416,416,1,1.2134800295857986,90.12944557445759
train,17705771_jpg.rf.8bc1c7dcf4f688da6126264993ac6975.jpg,416,416,1,1.5268821377261548,87.49984398113905
train,17705771_jpg.rf.92b4a3346486b2dbf9839fdd6d3e861d.jpg,416,416,1,1.6718749048810482,87.4785907451923
train,17705799_jpg.rf.134063d0cd79765c95e59ccd5521c86c.jpg,416,416,1,1.426075579743669,89.99923724112426
train,17705799_jpg.rf.376d7e51ed46345dabe664ab19d0779a.jpg,416,416,1,1.1086258431343894,94.7883979752219
train,17705799_jpg.rf.49a7190636a38f53a5b36313e213f558.jpg,416,416,1,1.1466083625538728,91.44171443540434
train,17705799_jpg.rf.75d30e60716be3c8c4d1789e23f1446f.jpg,416,416,1,1.067862426035503,94.96148838141026
train,17705799_jpg.rf.7f0e5b426a3d642bbcff3218aee6025c.jpg,416,416,1,1.5497122080989607,93.10992780756904
train,17705799_jpg.rf.f0b8ace810d8005dfcec6f8c75d8e9a1.jpg,416,416,1,1.067862426035503,94.91295303254438
train,17705812_jpg.rf.146d2b341f386efbdb9061becc47caae.jpg,416,416,1,1.2767718948608378,88.1124221831854
train,17705812_jpg.rf.6b861ce7b6f821aa2b7f4cabc9156316.jpg,416,416,1,1.0868380228244885,88.3817858573718
train,17705812_jpg.rf.700b3bd9d860a796bee71d246675e30c.jpg,416,416,1,0.9673169378698226,89.72764692739152
train,17706056_jpg.rf.34004855798ffb046873b0420c45833f.jpg,416,416,1,0.4289712542917667,84.71771565273669
train,17706056_jpg.rf.b41b7bbfacac811b4ff09b9f0552d3ca.jpg,416,416,1,0.25078587278106507,87.52704519538955
train,17706056_jpg.rf.e66d6f0f369d9ebd8a76e9b650a10250.jpg,416,416,1,0.42903260601578014,84.70386464497041
train,17706102_jpg.rf.020b0e891e18454ef971f54d81d4e806.jpg,416,416,1,1.067862426035503,104.2926066321499
train,17706102_jpg.rf.267c2ff8d1a8e8970b1878a24ec8b1c9.jpg,416,416,1,1.9487970876859748,98.08722032174556
train,17706102_jpg.rf.5fe2481c88086fa2d975d82cccffa243.jpg,416,416,1,1.9734804557187051,96.19678215914695
train,17706102_jpg.rf.9ce6a7d3ee1b36558e5e02fa21fd44d5.jpg,416,416,1,1.7462957826539536,99.5106747719428
train,17706102_jpg.rf.f8a890667e8e23cb2674101cf1b23e87.jpg,416,416,1,2.003749779324028,95.04544579018737
train,17706102_jpg.rf.fb77768f629893f08f4efa4bd87ce1f4.jpg,416,416,1,1.0297244822485208,104.29772058370315
train,17706148_jpg.rf.6fc53105b67031b556b0f875d4f275d1.jpg,416,416,1,1.257396449704142,81.20897859652366
train,17706148_jpg.rf.770ccb464abe43d81845b47f9a55eb45.jpg,416,416,1,1.257396449704142,81.19811120870315
train,17706148_jpg.rf.8e716a3dd8815b105541bf8cb1c982fc.jpg,416,416,1,1.8455543113996637,77.95010863535504
train,17706148_jpg.rf.c13ccf2f9d35891cd52441320d99c22f.jpg,416,416,1,1.9294846112754775,78.81572246363412
train,17706148_jpg.rf.cf2600edb9f4eb0e8d17b84ea3e13f42.jpg,416,416,1,2.0288074404327077,79.24466454018737
train,17706148_jpg.rf.f006d9fcdeb8c592b4e0c5648be050fa.jpg,416,416,1,1.4401389802030837,80.44125408345661
train,17706160_jpg.rf.3f975a418421808aa1b27f5ad72e7dff.jpg,416,416,1,2.2397374260355027,88.82119275456114
train,17706160_jpg.rf.5012d4a479630c2736b300fcc65333c6.jpg,416,416,1,2.2397374260355027,88.83004923261835
train,17706160_jpg.rf.8271f7bd4f0e306bd629c35203a2883d.jpg,416,416,1,2.9322336441059713,84.76196144600591
train,17706160_jpg.rf.a71bf32003c6d46296eb734672a53147.jpg,416,416,1,3.7644314473908502,83.17497611563117
train,17706160_jpg.rf.b636e461e56c844186bb5d800d3a2058.jpg,416,416,1,2.8150567974285896,84.54667082716962
train,17706160_jpg.rf.eab0e8c6c51de2be107ac1a5a84a3532.jpg,416,416,1,2.929958113418316,86.69346916605029
train,17706166_jpg.rf.2afedb5aa648bbb34ba8e034e76642e7.jpg,416,416,1,0.9987743605977212,83.49888475406804
train,17706166_jpg.rf.44be057c99c436ae0291523d27359481.jpg,416,416,1,1.6316841989918909,82.2945096770217
train,17706166_jpg.rf.4aa40cebaaa9ea7bc9dcbd60316f6534.jpg,416,416,1,0.7974297337278105,88.86715668145956
train,17706166_jpg.rf.9811f2f5af978f8088c06734100442d0.jpg,416,416,1,0.9310005220128074,85.72459203957101
train,17706166_jpg.rf.cf6c8bc75de96f1a85331b002dec92b0.jpg,416,416,1,1.4101622424939715,83.37869437253451
train,17706166_jpg.rf.df9cce039913150d8cb5a51bf72ff465.jpg,416,416,1,0.7974297337278105,88.8657062839004
train,17706172_jpg.rf.218ee96a3b10624a5e2209bd38cdd47a.jpg,416,416,1,1.2142695168870354,56.35083055966469
train,17706172_jpg.rf.5b7d8b8105570c07388ca804946eda97.jpg,416,416,1,1.0453263683431955,57.574216823841226
train,17706172_jpg.rf.652bd23a99b712e0b5871558e223d3ba.jpg,416,416,1,1.5713945731974575,56.016684387327416
train,17706185_jpg.rf.0134245dbe72100899459ecb34d86677.jpg,416,416,1,0.31203772189349105,88.1452381502712
train,17706185_jpg.rf.19d80e9e1873e538e09c2f7fb94ef88d.jpg,416,416,1,0.5322105111768574,80.70527844551282
train,17706185_jpg.rf.34dfedc967dfffff38c374baf6286058.jpg,416,416,1,0.48251862682730073,83.6218757704635
train,17706185_jpg.rf.904c961352b6995372e7d63390dcede6.jpg,416,416,1,0.3033700073964497,88.14633220845661
train,17706185_jpg.rf.9b09fbc042d77beae6e30ca2123917d4.jpg,416,416,1,0.6500280791146177,82.17539601824457
train,17706185_jpg.rf.d09ac5c46bbd8899184cff1da60820bf.jpg,416,416,1,0.38457258108700515,85.29679410133136
train,17706324_jpg.rf.03d3e33f7e8cdc2e589889b110df33a0.jpg,416,416,1,1.6659347263313609,74.30379761464496
train,17706324_jpg.rf.319b97e91821a8fb108831f73012db2a.jpg,416,416,1,2.7571707324311503,72.77608404215977
train,17706324_jpg.rf.8a91e612444cac948d7490507e15c658.jpg,416,416,1,1.9583531180753393,73.38068602071006
train,17706373_jpg.rf.3245d437f90f5431a4accc4c00ea666f.jpg,416,416,1,1.170141457100592,101.41088241185898
train,17706373_jpg.rf.3706318b45cfd7631f40e315019e6e20.jpg,416,416,1,1.77702824043636,94.55465282914201
train,17706373_jpg.rf.615db59e54a9a39fa2a3daecc5d85256.jpg,416,416,1,1.786881422431636,95.69241170488165
train,17706373_jpg.rf.9e131d19dbd3486bbefc67d5c04b86e7.jpg,416,416,1,1.170141457100592,101.41266410872781
train,17706373_jpg.rf.a6e374f702c69de5464906ccd2bfeae4.jpg,416,416,1,1.7900651805788914,99.41724644045858
train,17706373_jpg.rf.f911bb57c8f6369852fd3e52ee59b425.jpg,416,416,1,1.6518826450272324,98.68807592147436
train,17706416_jpg.rf.5521891036b99a90d3573e996f724fd7.jpg,416,416,1,1.5938615745306437,81.74615346092209
train,17706416_jpg.rf.7106eaddec636694a85f94e94507ab93.jpg,416,416,1,0.9891752096168028,84.31689742048816
train,17706416_jpg.rf.e318c62be5de18c6c91d19dcb7f3921f.jpg,416,416,1,0.9135771079881656,84.50060096153847
train,17706447_jpg.rf.ba9003c5ba31c689d4273a497e646e86.jpg,416,416,1,1.4534722792935946,77.00425103242111
train,17706447_jpg.rf.d5932c97110c0d557026469883840c53.jpg,416,416,1,1.0216346153846154,79.96032498150888
train,17706447_jpg.rf.da42198f4c6e1b1e016e60c5d12ba41c.jpg,416,416,1,1.7721926148631069,74.26396850345168
train,17706559_jpg.rf.16f84fb5d0962459714e52bfc67d4b42.jpg,416,416,1,1.3136248767258396,84.96751918454142
train,17706559_jpg.rf.536c79af4c10caaa43b18320640debf8.jpg,416,416,1,1.1538371492520374,86.94274300419133
train,17706559_jpg.rf.c0f06e73da0ab9bb47f07427e0575b74.jpg,416,416,1,0.7974297337278105,87.94130416358482
train,17706570_jpg.rf.18c92e880f285b5453f79f0d103e5201.jpg,416,416,1,1.9062320542244007,44.57908037475345
train,17706570_jpg.rf.74cca1217af9a1a58a7efa61a7de49bc.jpg,416,416,1,1.563655695266272,45.42393598989152
train,17706570_jpg.rf.9867988fba34b1915235083b24026166.jpg,416,416,1,2.7155500082182775,43.95393206052761
train,17706578_jpg.rf.15089653b42bce5e8ee402e4e6ed7945.jpg,416,416,1,2.5572055840151453,75.6642897867357
train,17706578_jpg.rf.2ca74dda8eadc1195985209d02da1068.jpg,416,416,1,1.4561760355029587,81.31942454080375
train,17706578_jpg.rf.3ddad1b892d7b74e8b3e47cacf6bf1e9.jpg,416,416,1,2.829213731524095,76.711274577786
train,17706578_jpg.rf.d103832dc0ed6c26c48ed4a91f6b7cc7.jpg,416,416,1,1.9265970852509318,78.51174186390533
train,17706578_jpg.rf.d6b4345dc53e45787b422618074b8497.jpg,416,416,1,2.428908095307667,75.30760948286489
train,17706578_jpg.rf.ff63e51321876acfb4578285dd7dba42.jpg,416,416,1,1.415726701183432,81.30853403907791
train,17706583_jpg.rf.0f51aa9ca0b4567452817e036ecd16a2.jpg,416,416,1,1.1545395710059172,110.90030780017258
train,17706583_jpg.rf.1a411096a9ec35c8d9a4c216c1cb9a33.jpg,416,416,1,1.528300551537731,105.64902305226825
train,17706583_jpg.rf.72623648870555f4dc2e68ffce94f55a.jpg,416,416,1,1.352959607166338,109.08799078525641
train,17706583_jpg.rf.7740988275bf4765d6ad83024eda6aa5.jpg,416,416,1,1.3887433568923957,105.86049987672584
train,17706583_jpg.rf.bb7654457ac3f826745b5ee70d3921c6.jpg,416,416,1,1.170141457100592,110.89443686821993
train,17706583_jpg.rf.e40090ac2654f3c2a70ee538fd8650ce.jpg,416,416,1,1.8347137946830783,103.01195759368836
train,17706626_jpg.rf.43807d8f008a0882bc17671fb561c3a8.jpg,416,416,2,1.7566568047337277,102.60931721523669
train,17706626_jpg.rf.71ebf0859f20aeec97f27eebadd0912f.jpg,416,416,2,3.483369687796769,97.00890077970907
train,17706626_jpg.rf.9d4b69b96f6c69e8fdadee5589f3ead7.jpg,416,416,2,2.1483056017199553,102.25763144107495
train,17706626_jpg.rf.baf6fba5bd6aadfe295d63a683777abe.jpg,416,416,2,2.9258744982792373,99.21886171720907
train,17706626_jpg.rf.c697e7f6d0f0055da7270b12e21ba64b.jpg,416,416,2,1.7566568047337277,102.63822115384616
train,17706626_jpg.rf.e299e4f30a19b4a0e8ad501555a0a3a2.jpg,416,416,2,3.212447608481259,96.4565516364645
train,17706647_jpg.rf.076f2e4f3b7ae04afa8b97f8c20912ea.jpg,416,416,1,1.5047152366863905,104.60385077662721
train,17706647_jpg.rf.5161795067f03ff3f00778e5b3a46afd.jpg,416,416,1,1.4868019600591718,104.59301228118836
train,17706647_jpg.rf.769a901e351c72255a01ec961baa5df3.jpg,416,416,1,1.96274390401661,100.29740276750493
train,17706647_jpg.rf.a61d1328a68c933b67a80d8cc5b5db58.jpg,416,416,1,2.1456719798844985,97.61649023052269
train,17706647_jpg.rf.f0963dd5c959368d4b4177e4ec4d4868.jpg,416,416,1,2.6108828256264167,99.48791527983235
train,17706647_jpg.rf.f94ab62cbdb956d658ced78f9b860379.jpg,416,416,1,2.1603321249421668,101.03334180843196
train,17706756_jpg.rf.056240b176f3df29f17c8cf51de97e3e.jpg,416,416,1,1.2087418692319896,98.31792213695759
train,17706756_jpg.rf.40cead23866f862957e805b34854570d.jpg,416,416,1,0.7442677514792898,104.10491209011342
train,17706756_jpg.rf.71502079540427051e16319124d7268d.jpg,416,416,1,0.7442677514792898,104.08766141210552
train,17706756_jpg.rf.bc96130b399652f7c8d0211cdb77a828.jpg,416,416,1,1.0324211045364888,101.54615461661736
train,17706756_jpg.rf.e204eb997d670b9601ac80f0ee8ba84c.jpg,416,416,1,1.2492902223805031,102.05804286858974
train,17706756_jpg.rf.f6b0d515472c59b33437607daf935f3c.jpg,416,416,1,1.3605358316896765,100.51083079080375
train,17706944_jpg.rf.22a6c18c50b4faf58a84b2c840e2d7c4.jpg,416,416,1,0.4313054733727814,73.72846747103057
train,17706944_jpg.rf.278c71f379dade7a97e2d9058ae22548.jpg,416,416,1,0.2629206730769231,74.89618582038955
train,17706944_jpg.rf.741113c9d11a4de489afc531fcf13adb.jpg,416,416,1,0.3742098468660979,74.10987002280572
train,17706944_jpg.rf.8cc48865d32dbeb16e47925044c35946.jpg,416,416,1,0.40587504109138817,71.4998825043146
train,17706944_jpg.rf.d25cb17e52261e7031f84548bc86c0da.jpg,416,416,1,0.5458248867703996,68.59363057815582
train,17706944_jpg.rf.d38a622dd7545a7c35fd336f040c5773.jpg,416,416,1,0.2629206730769231,74.92308462771203
train,17707005_jpg.rf.8d21b06233d97318613a6a743d4088ad.jpg,416,416,1,0.5894045857988165,130.4961033807939
train,17707005_jpg.rf.a159d472ca903b6b83c931e5faaff63e.jpg,416,416,1,1.0215181897874201,126.0656145987426
train,17707005_jpg.rf.cf8931136bb8692bec2fd7a7329ccf5e.jpg,416,416,1,0.8227075952102663,126.71353396203156
train,17707110_jpg.rf.1852cd333f6f4d5964f5b850c2f88d1f.jpg,416,416,1,0.7403964418409745,50.91141210552268
train,17707110_jpg.rf.58f5f272fb4655f21235aabee64d0965.jpg,416,416,1,0.44205343934911245,53.73735284146943
train,17707110_jpg.rf.594a6b71d81165d2121f67f0076dd3ee.jpg,416,416,1,0.6468258044780504,49.21723796535996
train,17707110_jpg.rf.795f4cbea8600047f7bd5a997be6933e.jpg,416,416,1,0.44205343934911245,53.73066907051282
train,17707110_jpg.rf.8a98516929d5a0b098d305607b1fd0ed.jpg,416,416,1,0.6738910144804016,49.58437345907298
train,17707110_jpg.rf.b07aa11a2907d88d06da354c5675b3e4.jpg,416,416,1,0.5927880303325479,50.68725923015286
train,17707136_jpg.rf.3876b51fb6e23af1df7934c27fd2b0fa.jpg,416,416,1,1.3783249780845932,72.7697508321006
train,17707136_jpg.rf.98018c7dec919e4855a55421358344bb.jpg,416,416,1,0.7119082840236687,76.8714732032791
train,17707136_jpg.rf.f77db972197b1c9c8bcaedb64ba5f649.jpg,416,416,1,1.1893036455670014,71.65157136033038
train,17707148_jpg.rf.17e9ff9e8d7e6750509d0ee66e0a6fd7.jpg,416,416,1,1.057845766268131,84.00730399408285
train,17707148_jpg.rf.7d82b1ec303c57a3df7ceb989b174a77.jpg,416,416,1,1.812091939696106,81.01975275825937
train,17707148_jpg.rf.8566cb6739bfd9a58a550b968288d09f.jpg,416,416,1,1.4452944273991297,80.63942500308185
train,17707148_jpg.rf.8f7ec8b4228f0950ea7b113f3ad20583.jpg,416,416,1,0.9314903846153846,87.08201391457101
train,17707148_jpg.rf.b8ac0550ff15b69f86c174bc337dca79.jpg,416,416,1,1.3939821917029862,83.69530672152366
train,17707148_jpg.rf.c8a0bd166b3eb6785222b2e6e40b57b1.jpg,416,416,1,0.9314903846153846,87.08819495808679
train,17707169_jpg.rf.45d6c5cb171bd51aac876a9348ac2dc4.jpg,416,416,1,1.0216346153846154,59.72008482803255
train,17707169_jpg.rf.6a420ca8979ae0e5daaa103b54fca2f5.jpg,416,416,1,1.0216346153846154,59.72648930596647
train,17707169_jpg.rf.6f3e20452e234dd255f50ca35b978301.jpg,416,416,1,1.2824048391957037,59.28543554302268
train,17707169_jpg.rf.74a7499ee4560243d0195572e90d38eb.jpg,416,416,1,2.238996924994524,54.759628867726825
train,17707169_jpg.rf.f5c757e983d010269487bfa309191792.jpg,416,416,1,1.3294277491659974,56.231543546597635
train,17707169_jpg.rf.fe601303e15a9e2df540646f1e9ba88a.jpg,416,416,1,1.6848787119219812,57.37176405325444
train,17707215_jpg.rf.3095851de1e72bd268543baee3b1277d.jpg,416,416,2,0.9379257524289595,45.26247573039941
train,17707215_jpg.rf.661039601ed305b3d752bd67b48565d4.jpg,416,416,2,0.8771727071005917,45.655450644107496
train,17707215_jpg.rf.a6cb460ac96f21e9554092907a2fd6a8.jpg,416,416,2,0.8771727071005917,45.59517343133629
train,17707215_jpg.rf.b0bd5122407cd37c272f7cf741e823af.jpg,416,416,2,1.1758711374095991,42.75343819341716
train,17707215_jpg.rf.b73d2e873c6c98e93326032f96b2f4c2.jpg,416,416,2,1.3274824080668954,43.48839489336785
train,17707215_jpg.rf.bdb81361a363bdede76afa88414c390e.jpg,416,416,2,1.745689113978374,43.82066306089744
train,17708685_jpg.rf.25b3c7104519c88c8f868d2f39872c4a.jpg,416,416,1,2.4513891742457457,60.315620377218934
train,17708685_jpg.rf.332321710cddfe5903826f4fdd4a3895.jpg,416,416,1,1.361409023668639,61.93897158530572
train,17708685_jpg.rf.476a86ffebd29bca64fddfa08fe5652e.jpg,416,416,1,1.6166421830484352,61.74179841592702
train,17708685_jpg.rf.480fa37cfc4c4734db29d8c709bcfcdd.jpg,416,416,1,1.9045810428689733,60.96135932877219
train,17708685_jpg.rf.90813dcd075baf8c58e275548337379e.jpg,416,416,1,1.361409023668639,61.94144477317554
train,17708685_jpg.rf.f7b3b9cbd75190a416373852c0252499.jpg,416,416,1,2.032323036897019,60.849426389916175
train,17709690_jpg.rf.60b61bdfd6c56b2a5cf4731c1f342294.jpg,416,416,1,1.187276185106048,68.72662798939842
train,17709690_jpg.rf.812bba86157808359aaed4159eb2fb21.jpg,416,416,1,1.559024353495506,70.84704950998521
